Position [m]	Sabre [mm/m]	Band width [mm]
28.03	0.39	12.01
28.06	0.39	12.02
28.08	0.38	12.01
28.11	0.39	12.02
28.13	0.39	12.02
28.15	0.39	12.01
28.18	0.39	12.01
28.20	0.39	12.02
28.23	0.40	12.01
28.25	0.39	12.01
28.28	0.40	12.01
28.30	0.39	12.02
28.32	0.38	12.02
28.35	0.38	12.01
28.37	0.39	12.01
28.40	0.40	12.01
28.42	0.40	12.01
28.45	0.39	12.01
28.47	0.38	12.02
28.49	0.39	12.01
28.52	0.40	12.01
28.54	0.40	12.01
28.57	0.39	12.01
28.59	0.38	12.02
28.62	0.39	12.02
28.64	0.40	12.01
28.66	0.39	12.01
28.69	0.39	12.02
28.71	0.38	12.01
28.74	0.39	12.02
28.76	0.40	12.02
28.79	0.40	12.02
28.81	0.40	12.01
28.83	0.39	12.01
28.86	0.39	12.02
28.88	0.39	12.01
28.91	0.40	12.01
28.93	0.39	12.01
28.96	0.38	12.01
28.98	0.38	12.01
29.00	0.38	12.01
29.03	0.39	12.02
29.05	0.38	12.02
29.08	0.37	12.02
29.10	0.37	12.01
29.13	0.38	12.01
29.15	0.38	12.02
29.17	0.38	12.02
29.20	0.36	12.02
29.22	0.36	12.02
29.25	0.37	12.01
29.27	0.37	12.02
29.30	0.37	12.02
29.32	0.35	12.02
29.34	0.35	12.02
29.37	0.36	12.02
29.39	0.36	12.02
29.42	0.35	12.02
29.44	0.35	12.01
29.47	0.34	12.01
29.49	0.35	12.02
29.51	0.35	12.02
29.54	0.35	12.02
29.56	0.35	12.01
29.59	0.34	12.01
29.61	0.34	12.01
29.64	0.34	12.01
29.66	0.34	12.01
29.68	0.33	12.02
29.71	0.34	12.01
29.73	0.33	12.02
29.76	0.34	12.01
29.78	0.34	12.01
29.81	0.33	12.01
29.83	0.32	12.01
29.85	0.32	12.02
29.88	0.33	12.01
29.90	0.34	12.01
29.93	0.33	12.01
29.95	0.32	12.02
29.98	0.33	12.01
30.00	0.33	12.01
30.02	0.32	12.02
30.05	0.32	12.01
30.07	0.31	12.01
30.10	0.32	12.01
30.12	0.32	12.01
30.15	0.32	12.01
30.17	0.31	12.02
30.19	0.30	12.01
30.22	0.31	12.02
30.24	0.32	12.01
30.27	0.32	12.01
30.29	0.31	12.02
30.32	0.31	12.01
30.34	0.32	12.01
30.36	0.33	12.01
30.39	0.32	12.01
30.41	0.31	12.02
30.44	0.31	12.02
30.46	0.32	12.02
30.49	0.32	12.01
30.51	0.32	12.02
30.53	0.31	12.02
30.56	0.32	12.01
30.58	0.32	12.01
30.61	0.32	12.02
30.63	0.32	12.01
30.66	0.32	12.01
30.68	0.32	12.01
30.70	0.33	12.01
30.73	0.33	12.01
30.75	0.32	12.01
30.78	0.31	12.02
30.80	0.32	12.01
30.83	0.33	12.01
30.85	0.34	12.01
30.87	0.33	12.01
30.90	0.32	12.02
30.92	0.32	12.01
30.95	0.33	12.01
30.97	0.34	12.01
31.00	0.33	12.02
31.02	0.32	12.02
31.04	0.33	12.01
31.07	0.33	12.01
31.09	0.34	12.01
31.12	0.34	12.01
31.14	0.32	12.01
31.17	0.32	12.02
31.19	0.33	12.02
31.21	0.34	12.01
31.24	0.34	12.01
31.26	0.32	12.02
31.29	0.33	12.01
31.31	0.34	12.01
31.34	0.34	12.01
31.36	0.34	12.01
31.38	0.34	12.02
31.41	0.35	12.01
31.43	0.36	12.02
31.46	0.35	12.02
31.48	0.35	12.01
31.51	0.35	12.01
31.53	0.35	12.02
31.55	0.37	12.01
31.58	0.36	12.02
31.60		
31.63		
31.65	0.35	12.01
31.68	0.36	12.02
31.70	0.37	12.02
31.72	0.36	12.02
31.75	0.35	12.02
31.77	0.35	12.02
31.80	0.36	12.02
31.82	0.37	12.01
31.85	0.37	12.02
31.87	0.35	12.02
31.89	0.35	12.02
31.92	0.37	12.01
31.94	0.37	12.01
31.97	0.38	12.01
31.99	0.37	12.02
32.02	0.37	12.02
32.04	0.37	12.02
32.07	0.38	12.01
32.09	0.38	12.01
32.11	0.37	12.02
32.14	0.37	12.01
32.16	0.38	12.01
32.19	0.39	12.01
32.21	0.38	12.01
32.24	0.38	12.01
32.26	0.37	12.02
32.28	0.38	12.01
32.31	0.39	12.01
32.33	0.38	12.01
32.36	0.38	12.01
32.38	0.38	12.01
32.41	0.38	12.02
32.43	0.40	12.01
32.45	0.39	12.02
32.48	0.39	12.02
32.50	0.39	12.01
32.53	0.39	12.01
32.55	0.40	12.01
32.58	0.40	12.01
32.60	0.39	12.01
32.62	0.38	12.01
32.65	0.40	12.01
32.67	0.40	12.01
32.70	0.41	12.02
32.72	0.40	12.01
32.75	0.39	12.01
32.77	0.40	12.01
32.79	0.40	12.01
32.82	0.41	12.01
32.84	0.40	12.01
32.87	0.38	12.01
32.89	0.39	12.02
32.92	0.40	12.01
32.94	0.41	12.02
32.96	0.40	12.01
32.99	0.38	12.01
33.01	0.38	12.02
33.04	0.39	12.01
33.06	0.40	12.01
33.09	0.40	12.01
33.11	0.39	12.02
33.13	0.38	12.01
33.16	0.39	12.01
33.18	0.41	12.02
33.21	0.40	12.01
33.23	0.39	12.01
33.26	0.38	12.02
33.28	0.39	12.02
33.30	0.41	12.02
33.33	0.40	12.01
33.35	0.39	12.02
33.38	0.38	12.01
33.40	0.39	12.02
33.43	0.40	12.01
33.45	0.40	12.02
33.47	0.38	12.02
33.50	0.37	12.01
33.52	0.38	12.02
33.55	0.40	12.01
33.57	0.40	12.01
33.60	0.38	12.01
33.62	0.37	12.02
33.64	0.39	12.01
33.67	0.41	12.02
33.69	0.41	12.01
33.72	0.39	12.02
33.74	0.37	12.01
33.77	0.38	12.01
33.79	0.40	12.01
33.81	0.40	12.01
33.84	0.39	12.01
33.86	0.38	12.01
33.89	0.39	12.01
33.91	0.40	12.01
33.94	0.40	12.01
33.96	0.39	12.01
33.98	0.37	12.01
34.01	0.38	12.01
34.03	0.40	12.01
34.06	0.41	12.01
34.08	0.40	12.01
34.11	0.38	12.01
34.13	0.37	12.02
34.15	0.40	12.01
34.18	0.40	12.01
34.20	0.38	12.01
34.23	0.37	12.01
34.25	0.37	12.02
34.28	0.39	12.01
34.30	0.40	12.01
34.32	0.39	12.01
34.35	0.37	12.01
34.37	0.37	12.02
34.40	0.38	12.01
34.42	0.40	12.01
34.45	0.40	12.01
34.47	0.37	12.01
34.49	0.37	12.01
34.52	0.38	12.01
34.54	0.39	12.01
34.57	0.39	12.01
34.59	0.37	12.02
34.62	0.37	12.01
34.64	0.38	12.01
34.66	0.39	12.02
34.69	0.39	12.02
34.71	0.38	12.02
34.74	0.37	12.02
34.76	0.38	12.02
34.79	0.39	12.02
34.81	0.38	12.02
34.83	0.38	12.02
34.86	0.37	12.01
34.88	0.37	12.01
34.91	0.38	12.01
34.93	0.37	12.02
34.96	0.37	12.02
34.98	0.37	12.02
35.00	0.37	12.02
35.03	0.38	12.01
35.05	0.37	12.02
35.08	0.35	12.02
35.10	0.36	12.02
35.13	0.37	12.02
35.15	0.37	12.02
35.17	0.38	12.01
35.20	0.37	12.01
35.22	0.37	12.02
35.25	0.37	12.01
35.27	0.37	12.02
35.30	0.38	12.01
35.32	0.37	12.02
35.34	0.36	12.01
35.37	0.37	12.02
35.39	0.38	12.01
35.42	0.38	12.02
35.44	0.37	12.01
35.47	0.35	12.02
35.49	0.35	12.02
35.51	0.37	12.01
35.54	0.37	12.01
35.56	0.37	12.02
35.59	0.36	12.02
35.61	0.35	12.02
35.64	0.37	12.01
35.66	0.37	12.01
35.68	0.35	12.02
35.71	0.35	12.01
35.73	0.35	12.02
35.76	0.37	12.02
35.78	0.37	12.02
35.81	0.36	12.02
35.83	0.35	12.02
35.85	0.35	12.02
35.88	0.37	12.02
35.90	0.38	12.01
35.93	0.37	12.01
35.95	0.35	12.02
35.98	0.35	12.01
36.00	0.35	12.02
36.02	0.35	12.02
36.05	0.35	12.01
36.07	0.34	12.01
36.10	0.34	12.01
36.12	0.35	12.01
36.15	0.35	12.01
36.17	0.34	12.01
36.19	0.33	12.02
36.22	0.33	12.01
36.24	0.34	12.01
36.27	0.34	12.01
36.29	0.34	12.01
36.32	0.34	12.01
36.34	0.34	12.01
36.36	0.34	12.01
36.39	0.34	12.01
36.41	0.34	12.01
36.44	0.32	12.02
36.46	0.32	12.02
36.49	0.34	12.01
36.51	0.34	12.01
36.53	0.33	12.01
36.56	0.32	12.01
36.58	0.32	12.02
36.61	0.32	12.01
36.63	0.32	12.02
36.66	0.32	12.02
36.68	0.32	12.01
36.70	0.32	12.01
36.73	0.31	12.02
36.75	0.32	12.01
36.78	0.32	12.02
36.80	0.32	12.02
36.83	0.32	12.02
36.85	0.32	12.02
36.87	0.32	12.02
36.90	0.31	12.02
36.92	0.32	12.02
36.95	0.32	12.01
36.97	0.32	12.01
37.00	0.32	12.01
37.02	0.32	12.01
37.04	0.33	12.01
37.07	0.33	12.02
37.09	0.33	12.01
37.12	0.31	12.02
37.14	0.32	12.02
37.17	0.32	12.01
37.19	0.33	12.01
37.21	0.32	12.02
37.24	0.31	12.02
37.26	0.32	12.02
37.29	0.33	12.01
37.31	0.33	12.02
37.34	0.32	12.01
37.36	0.32	12.01
37.38	0.32	12.01
37.41	0.34	12.01
37.43	0.34	12.01
37.46	0.33	12.02
37.48	0.32	12.02
37.51	0.33	12.01
37.53	0.34	12.01
37.55	0.34	12.01
37.58	0.34	12.01
37.60	0.33	12.01
37.63	0.34	12.01
37.65	0.35	12.02
37.68	0.35	12.02
37.70	0.34	12.01
37.72	0.34	12.01
37.75	0.34	12.01
37.77	0.35	12.01
37.80	0.35	12.02
37.82	0.35	12.02
37.85	0.35	12.02
37.87	0.35	12.02
37.90	0.36	12.02
37.92	0.37	12.01
37.94	0.35	12.02
37.97	0.35	12.01
37.99	0.35	12.01
38.02	0.36	12.02
38.04	0.37	12.02
38.07	0.36	12.02
38.09	0.36	12.02
38.11	0.36	12.01
38.14	0.36	12.02
38.16	0.37	12.02
38.19	0.37	12.01
38.21	0.37	12.01
38.24	0.36	12.01
38.26	0.37	12.01
38.28	0.37	12.01
38.31	0.37	12.02
38.33	0.37	12.01
38.36	0.35	12.02
38.38	0.36	12.02
38.41	0.37	12.02
38.43	0.37	12.02
38.45	0.36	12.02
38.48	0.35	12.02
38.50	0.36	12.02
38.53	0.37	12.02
38.55	0.38	12.01
38.58	0.37	12.02
38.60	0.36	12.01
38.62	0.37	12.01
38.65	0.38	12.01
38.67	0.38	12.01
38.70	0.36	12.02
38.72	0.36	12.02
38.75	0.37	12.02
38.77	0.37	12.02
38.79	0.38	12.01
38.82	0.37	12.02
38.84	0.35	12.02
38.87	0.35	12.02
38.89	0.37	12.01
38.92	0.38	12.01
38.94	0.37	12.01
38.96	0.36	12.02
38.99	0.36	12.02
39.01	0.37	12.02
39.04	0.37	12.02
39.06	0.37	12.02
39.09	0.36	12.02
39.11	0.35	12.02
39.13	0.36	12.02
39.16	0.37	12.02
39.18	0.36	12.02
39.21	0.35	12.02
39.23	0.35	12.02
39.26	0.35	12.01
39.28	0.35	12.02
39.30	0.35	12.02
39.33	0.36	12.01
39.35	0.35	12.01
39.38	0.35	12.02
39.40	0.35	12.02
39.43	0.35	12.01
39.45	0.35	12.01
39.47	0.35	12.02
39.50	0.36	12.02
39.52	0.36	12.01
39.55	0.36	12.02
39.57	0.36	12.02
39.60	0.35	12.02
39.62	0.35	12.02
39.64	0.35	12.02
39.67	0.36	12.02
39.69	0.35	12.02
39.72	0.35	12.02
39.74	0.35	12.02
39.77	0.36	12.02
39.79	0.36	12.01
39.81	0.35	12.01
39.84	0.35	12.01
39.86	0.35	12.01
39.89	0.35	12.02
39.91	0.36	12.02
39.94	0.35	12.01
39.96	0.34	12.02
39.98	0.34	12.01
40.01	0.34	12.02
40.03	0.34	12.01
40.06	0.34	12.02
40.08	0.34	12.02
40.11	0.35	12.01
40.13	0.35	12.01
40.15	0.34	12.01
40.18	0.34	12.01
40.20	0.34	12.01
40.23	0.34	12.01
40.25	0.34	12.01
40.28	0.34	12.01
40.30	0.34	12.01
40.32	0.34	12.01
40.35	0.34	12.01
40.37	0.34	12.01
40.40	0.32	12.02
40.42	0.32	12.02
40.45	0.33	12.01
40.47	0.33	12.01
40.49	0.33	12.01
40.52	0.32	12.01
40.54	0.32	12.01
40.57	0.33	12.01
40.59	0.33	12.01
40.62	0.33	12.01
40.64	0.33	12.01
40.66	0.33	12.02
40.69	0.32	12.02
40.71	0.33	12.01
40.74	0.33	12.01
40.76	0.33	12.01
40.79	0.33	12.01
40.81	0.32	12.02
40.83	0.32	12.02
40.86	0.32	12.01
40.88	0.31	12.02
40.91	0.31	12.02
40.93	0.31	12.01
40.96	0.31	12.02
40.98	0.30	12.01
41.00	0.30	12.02
41.03	0.30	12.01
41.05	0.31	12.02
41.08	0.31	12.02
41.10	0.31	12.02
41.13	0.30	12.02
41.15	0.30	12.02
41.17	0.31	12.02
41.20	0.32	12.01
41.22	0.32	12.01
41.25	0.31	12.02
41.27	0.30	12.02
41.30	0.31	12.01
41.32	0.32	12.02
41.34	0.31	12.01
41.37	0.30	12.01
41.39	0.30	12.02
41.42	0.31	12.02
41.44	0.31	12.02
41.47	0.31	12.02
41.49	0.30	12.02
41.51	0.30	12.02
41.54	0.31	12.02
41.56	0.30	12.01
41.59	0.30	12.01
41.61	0.30	12.02
41.64	0.30	12.02
41.66	0.31	12.01
41.68	0.31	12.01
41.71	0.30	12.02
41.73	0.29	12.02
41.76	0.30	12.02
41.78	0.32	12.01
41.81	0.31	12.02
41.83	0.30	12.02
41.85	0.29	12.02
41.88	0.30	12.02
41.90	0.32	12.01
41.93	0.32	12.01
41.95	0.31	12.01
41.98	0.31	12.01
42.00	0.31	12.02
42.02	0.31	12.01
42.05	0.31	12.02
42.07	0.31	12.02
42.10	0.31	12.02
42.12	0.31	12.02
42.15	0.31	12.02
42.17	0.31	12.02
42.19	0.31	12.02
42.22	0.31	12.02
42.24	0.31	12.02
42.27	0.31	12.02
42.29	0.30	12.02
42.32	0.30	12.02
42.34	0.30	12.01
42.36	0.31	12.02
42.39	0.31	12.02
42.41	0.30	12.01
42.44	0.31	12.02
42.46	0.31	12.02
42.49	0.30	12.02
42.51	0.31	12.02
42.53	0.31	12.01
42.56	0.30	12.01
42.58	0.31	12.01
42.61	0.31	12.02
42.63	0.31	12.02
42.66	0.32	12.02
42.68	0.31	12.02
42.70	0.32	12.02
42.73	0.32	12.02
42.75	0.32	12.01
42.78	0.32	12.01
42.80	0.32	12.01
42.83	0.32	12.01
42.85	0.32	12.02
42.87	0.32	12.02
42.90	0.32	12.02
42.92	0.32	12.02
42.95	0.32	12.02
42.97	0.32	12.01
43.00	0.32	12.01
43.02	0.32	12.02
43.04	0.33	12.01
43.07	0.32	12.02
43.09	0.32	12.01
43.12	0.33	12.01
43.14	0.32	12.02
43.17	0.33	12.01
43.19	0.33	12.01
43.21	0.32	12.02
43.24	0.33	12.01
43.26	0.34	12.01
43.29	0.34	12.01
43.31	0.34	12.01
43.34	0.33	12.01
43.36	0.32	12.02
43.38	0.34	12.01
43.41	0.34	12.01
43.43	0.33	12.01
43.46	0.32	12.02
43.48	0.32	12.02
43.51	0.34	12.01
43.53	0.34	12.01
43.55	0.32	12.02
43.58	0.32	12.01
43.60	0.32	12.01
43.63	0.34	12.01
43.65	0.35	12.01
43.68	0.34	12.01
43.70	0.34	12.01
43.73	0.34	12.01
43.75	0.34	12.01
43.77	0.34	12.01
43.80	0.34	12.02
43.82	0.34	12.01
43.85	0.34	12.01
43.87	0.35	12.02
43.90	0.35	12.01
43.92	0.34	12.01
43.94	0.33	12.01
43.97	0.32	12.02
43.99	0.34	12.01
44.02	0.33	12.01
44.04	0.34	12.01
44.07	0.33	12.01
44.09	0.33	12.01
44.11	0.33	12.02
44.14	0.34	12.01
44.16	0.33	12.02
44.19	0.33	12.01
44.21	0.32	12.02
44.24	0.32	12.02
44.26	0.34	12.01
44.28	0.33	12.01
44.31	0.32	12.01
44.33	0.32	12.02
44.36	0.32	12.01
44.38	0.32	12.01
44.41	0.32	12.01
44.43	0.32	12.01
44.45	0.32	12.02
44.48	0.31	12.02
44.50	0.32	12.02
44.53	0.33	12.01
44.55	0.32	12.02
44.58	0.32	12.02
44.60	0.32	12.01
44.62	0.33	12.02
44.65	0.33	12.01
44.67	0.32	12.01
44.70	0.32	12.01
44.72	0.32	12.01
44.75	0.32	12.01
44.77	0.32	12.02
44.79	0.32	12.01
44.82	0.32	12.02
44.84	0.33	12.02
44.87	0.32	12.02
44.89	0.32	12.02
44.92	0.32	12.02
44.94	0.32	12.01
44.96	0.32	12.02
44.99	0.32	12.02
45.01	0.32	12.01
45.04	0.32	12.02
45.06	0.32	12.02
45.09	0.32	12.02
45.11	0.33	12.01
45.13	0.32	12.01
45.16	0.33	12.01
45.18	0.34	12.01
45.21	0.35	12.01
45.23	0.34	12.01
45.26	0.33	12.01
45.28	0.33	12.01
45.30	0.33	12.02
45.33	0.34	12.01
45.35	0.34	12.02
45.38	0.34	12.02
45.40	0.33	12.01
45.43	0.32	12.02
45.45	0.33	12.01
45.47	0.33	12.01
45.50	0.33	12.02
45.52	0.32	12.01
45.55	0.33	12.01
45.57	0.33	12.02
45.60	0.34	12.01
45.62	0.34	12.01
45.64	0.32	12.01
45.67	0.32	12.01
45.69	0.33	12.01
45.72	0.34	12.01
45.74	0.34	12.01
45.77	0.33	12.01
45.79	0.32	12.02
45.81	0.33	12.01
45.84	0.34	12.01
45.86	0.34	12.01
45.89	0.32	12.02
45.91	0.32	12.02
45.94	0.32	12.02
45.96	0.34	12.01
45.98	0.34	12.01
46.01	0.32	12.01
46.03	0.32	12.01
46.06	0.32	12.01
46.08	0.34	12.01
46.11	0.33	12.01
46.13	0.33	12.01
46.15	0.32	12.02
46.18	0.32	12.01
46.20	0.33	12.01
46.23	0.32	12.02
46.25	0.32	12.01
46.28	0.31	12.02
46.30	0.32	12.01
46.32	0.34	12.01
46.35	0.33	12.01
46.37	0.32	12.02
46.40	0.32	12.01
46.42	0.31	12.02
46.45	0.32	12.02
46.47	0.32	12.02
46.49	0.33	12.01
46.52	0.32	12.01
46.54	0.31	12.02
46.57	0.32	12.01
46.59	0.32	12.01
46.62	0.32	12.01
46.64	0.31	12.02
46.66	0.32	12.02
46.69	0.32	12.01
46.71	0.33	12.02
46.74	0.32	12.02
46.76	0.32	12.01
46.79	0.32	12.02
46.81	0.32	12.02
46.83	0.33	12.02
46.86	0.32	12.01
46.88	0.32	12.01
46.91	0.32	12.01
46.93	0.32	12.02
46.96	0.33	12.01
46.98	0.32	12.02
47.00	0.32	12.02
47.03	0.32	12.02
47.05	0.33	12.02
47.08	0.33	12.02
47.10	0.33	12.01
47.13	0.32	12.02
47.15	0.32	12.01
47.17	0.32	12.01
47.20	0.33	12.01
47.22	0.34	12.01
47.25	0.34	12.01
47.27	0.34	12.01
47.30	0.33	12.01
47.32	0.33	12.02
47.34	0.33	12.02
47.37	0.34	12.01
47.39	0.33	12.01
47.42	0.33	12.01
47.44	0.34	12.01
47.47	0.34	12.01
47.49	0.33	12.01
47.51	0.32	12.02
47.54	0.32	12.01
47.56	0.32	12.01
47.59	0.33	12.02
47.61	0.34	12.01
47.64	0.33	12.01
47.66	0.33	12.01
47.68	0.33	12.01
47.71	0.34	12.01
47.73	0.33	12.01
47.76	0.32	12.02
47.78	0.32	12.02
47.81	0.32	12.01
47.83	0.34	12.01
47.85	0.33	12.01
47.88	0.32	12.02
47.90	0.32	12.02
47.93	0.32	12.02
47.95	0.32	12.01
47.98	0.32	12.01
48.00	0.32	12.02
48.02	0.31	12.02
48.05	0.32	12.01
48.07	0.32	12.01
48.10	0.32	12.01
48.12	0.32	12.01
48.15	0.31	12.02
48.17	0.32	12.01
48.19	0.32	12.01
48.22	0.33	12.01
48.24	0.33	12.01
48.27	0.33	12.02
48.29	0.32	12.01
48.32	0.32	12.01
48.34	0.32	12.01
48.36	0.32	12.01
48.39	0.32	12.01
48.41	0.32	12.02
48.44	0.31	12.02
48.46	0.32	12.01
48.49	0.32	12.01
48.51	0.32	12.02
48.53	0.32	12.02
48.56	0.31	12.02
48.58	0.33	12.01
48.61	0.33	12.01
48.63	0.33	12.01
48.66	0.32	12.02
48.68	0.32	12.01
48.70	0.33	12.01
48.73	0.33	12.01
48.75	0.34	12.01
48.78	0.34	12.01
48.80	0.34	12.02
48.83	0.33	12.01
48.85	0.33	12.01
48.87	0.34	12.01
48.90	0.34	12.01
48.92	0.34	12.01
48.95	0.34	12.01
48.97	0.34	12.01
49.00	0.35	12.01
49.02	0.35	12.01
49.04	0.35	12.01
49.07	0.35	12.01
49.09	0.35	12.01
49.12	0.35	12.01
49.14	0.35	12.02
49.17	0.37	12.02
49.19	0.35	12.02
49.21	0.35	12.01
49.24	0.34	12.01
49.26	0.34	12.01
49.29	0.36	12.02
49.31	0.35	12.02
49.34	0.36	12.01
49.36	0.35	12.01
49.38	0.35	12.02
49.41	0.35	12.02
49.43	0.35	12.02
49.46	0.35	12.02
49.48	0.35	12.01
49.51	0.35	12.01
49.53	0.36	12.01
49.56	0.36	12.02
49.58	0.35	12.02
49.60	0.35	12.01
49.63	0.35	12.01
49.65	0.35	12.01
49.68	0.35	12.02
49.70	0.35	12.02
49.73	0.35	12.02
49.75	0.35	12.01
49.77	0.34	12.01
49.80	0.34	12.01
49.82	0.34	12.01
49.85	0.35	12.01
49.87	0.34	12.01
49.90	0.33	12.02
49.92	0.34	12.01
49.94	0.34	12.01
49.97	0.34	12.01
49.99	0.34	12.01
50.02	0.34	12.01
50.04	0.34	12.01
50.07	0.34	12.01
50.09	0.34	12.01
50.11	0.34	12.01
50.14	0.33	12.02
50.16	0.33	12.01
50.19	0.32	12.02
50.21	0.32	12.02
50.24	0.32	12.02
50.26	0.33	12.02
50.28	0.34	12.01
50.31	0.32	12.02
50.33	0.32	12.01
50.36	0.32	12.02
50.38	0.31	12.02
50.41	0.31	12.02
50.43	0.31	12.02
50.45	0.32	12.02
50.48	0.32	12.02
50.50	0.32	12.02
50.53	0.31	12.01
50.55	0.31	12.01
50.58	0.31	12.01
50.60	0.31	12.01
50.62	0.32	12.02
50.65	0.31	12.02
50.67	0.31	12.01
50.70	0.30	12.02
50.72	0.31	12.01
50.75	0.32	12.01
50.77	0.31	12.02
50.79	0.31	12.02
50.82	0.31	12.02
50.84	0.32	12.01
50.87	0.32	12.01
50.89	0.32	12.01
50.92	0.31	12.01
50.94	0.30	12.01
50.96	0.31	12.01
50.99	0.31	12.02
51.01	0.31	12.02
51.04	0.31	12.02
51.06	0.31	12.02
51.09	0.31	12.01
51.11	0.32	12.01
51.13	0.31	12.01
51.16	0.31	12.02
51.18	0.31	12.02
51.21	0.33	12.01
51.23	0.33	12.01
51.26	0.32	12.01
51.28	0.32	12.02
51.30	0.32	12.01
51.33	0.32	12.01
51.35	0.32	12.02
51.38	0.32	12.01
51.40	0.32	12.02
51.43	0.33	12.01
51.45	0.33	12.01
51.47	0.33	12.02
51.50	0.32	12.01
51.52	0.32	12.01
51.55	0.33	12.02
51.57	0.34	12.01
51.60	0.34	12.01
51.62	0.33	12.02
51.64	0.32	12.01
51.67	0.34	12.01
51.69	0.34	12.01
51.72	0.34	12.02
51.74	0.34	12.01
51.77	0.33	12.02
51.79	0.35	12.01
51.81	0.34	12.01
51.84	0.34	12.01
51.86	0.34	12.01
51.89	0.34	12.01
51.91	0.34	12.01
51.94	0.34	12.01
51.96	0.34	12.01
51.98	0.34	12.02
52.01	0.34	12.02
52.03	0.34	12.01
52.06	0.35	12.01
52.08	0.34	12.01
52.11	0.34	12.01
52.13	0.34	12.01
52.15	0.33	12.02
52.18	0.34	12.01
52.20	0.35	12.01
52.23	0.33	12.01
52.25	0.33	12.01
52.28	0.34	12.01
52.30	0.34	12.01
52.32	0.35	12.01
52.35	0.34	12.01
52.37	0.34	12.01
52.40	0.34	12.01
52.42	0.34	12.01
52.45	0.35	12.01
52.47	0.35	12.01
52.49	0.34	12.01
52.52	0.35	12.01
52.54	0.36	12.01
52.57	0.35	12.02
52.59	0.35	12.02
52.62	0.34	12.01
52.64	0.35	12.01
52.66	0.35	12.02
52.69	0.35	12.01
52.71	0.35	12.01
52.74	0.35	12.01
52.76	0.35	12.01
52.79	0.35	12.02
52.81	0.35	12.02
52.83	0.35	12.01
52.86	0.34	12.01
52.88	0.34	12.01
52.91	0.35	12.01
52.93	0.35	12.02
52.96	0.34	12.01
52.98	0.34	12.01
53.00	0.33	12.02
53.03	0.34	12.02
53.05	0.35	12.01
53.08	0.35	12.01
53.10	0.34	12.01
53.13	0.34	12.01
53.15	0.34	12.02
53.17	0.35	12.01
53.20	0.35	12.01
53.22	0.34	12.02
53.25	0.35	12.01
53.27	0.35	12.01
53.30	0.36	12.02
53.32	0.36	12.02
53.34	0.35	12.02
53.37	0.35	12.01
53.39	0.35	12.01
53.42	0.36	12.02
53.44	0.37	12.02
53.47	0.37	12.02
53.49	0.36	12.02
53.51	0.35	12.01
53.54	0.36	12.02
53.56	0.36	12.02
53.59	0.37	12.01
53.61	0.36	12.02
53.64	0.35	12.02
53.66	0.36	12.02
53.68	0.37	12.01
53.71	0.37	12.01
53.73	0.37	12.02
53.76	0.36	12.02
53.78	0.35	12.01
53.81	0.35	12.01
53.83	0.36	12.02
53.85	0.36	12.02
53.88	0.37	12.02
53.90	0.35	12.01
53.93	0.36	12.01
53.95	0.35	12.02
53.98	0.35	12.02
54.00	0.36	12.02
54.02	0.36	12.01
54.05	0.37	12.02
54.07	0.37	12.02
54.10	0.38	12.01
54.12	0.37	12.02
54.15	0.36	12.02
54.17	0.35	12.02
54.19	0.37	12.01
54.22	0.38	12.01
54.24	0.38	12.01
54.27	0.37	12.02
54.29	0.37	12.02
54.32	0.38	12.01
54.34	0.39	12.01
54.36	0.38	12.02
54.39	0.37	12.02
54.41	0.38	12.02
54.44	0.38	12.01
54.46	0.40	12.01
54.49	0.39	12.02
54.51	0.39	12.02
54.53	0.38	12.01
54.56	0.37	12.02
54.58	0.39	12.01
54.61	0.39	12.01
54.63	0.38	12.01
54.66	0.37	12.02
54.68	0.37	12.01
54.70	0.38	12.02
54.73	0.39	12.01
54.75	0.38	12.01
54.78	0.37	12.02
54.80	0.37	12.01
54.83	0.38	12.01
54.85	0.38	12.01
54.87	0.37	12.02
54.90	0.37	12.02
54.92	0.37	12.02
54.95	0.38	12.02
54.97	0.38	12.02
55.00	0.38	12.02
55.02	0.37	12.01
55.04	0.37	12.02
55.07	0.38	12.01
55.09	0.37	12.01
55.12	0.37	12.02
55.14	0.37	12.01
55.17	0.38	12.02
55.19	0.38	12.01
55.21	0.37	12.02
55.24	0.36	12.02
55.26	0.37	12.02
55.29	0.38	12.02
55.31	0.37	12.02
55.34	0.37	12.02
55.36	0.37	12.02
55.39	0.38	12.01
55.41	0.37	12.02
55.43	0.37	12.02
55.46	0.37	12.02
55.48	0.37	12.01
55.51	0.37	12.02
55.53	0.37	12.02
55.56	0.37	12.02
55.58	0.37	12.02
55.60	0.37	12.02
55.63	0.37	12.02
55.65	0.36	12.01
55.68	0.36	12.02
55.70	0.36	12.02
55.73	0.36	12.02
55.75	0.36	12.02
55.77	0.35	12.02
55.80	0.36	12.02
55.82	0.35	12.02
55.85	0.35	12.01
55.87	0.35	12.01
55.90	0.35	12.01
55.92	0.35	12.01
55.94	0.35	12.01
55.97	0.34	12.01
55.99	0.34	12.01
56.02	0.35	12.01
56.04	0.35	12.01
56.07	0.36	12.01
56.09	0.36	12.02
56.11	0.35	12.02
56.14	0.37	12.02
56.16	0.37	12.02
56.19	0.37	12.02
56.21	0.36	12.02
56.24	0.35	12.02
56.26	0.36	12.01
56.28	0.37	12.02
56.31	0.37	12.01
