"Zeit (Y, M, d, h, min, s)";"Zeit kleiner Sekunde";"Pulszahl";"OUT1";"OUT2";"OUT3";"OUT4"
19.04.2024 10:55:36;0,2235625;0;7,60;9,51;-5,19;3,23
19.04.2024 10:55:36;0,3485625;0;8,40;8,83;-4,50;4,09
19.04.2024 10:55:36;0,4735625;0;8,50;8,72;-4,10;4,25
19.04.2024 10:55:36;0,5985625;0;8,00;9,19;-4,59;3,34
19.04.2024 10:55:36;0,7235625;0;7,79;9,36;-4,51;2,66
19.04.2024 10:55:36;0,8485625;0;8,51;8,71;-3,33;2,93
19.04.2024 10:55:36;0,9735625;0;8,63;8,59;-2,67;2,72
19.04.2024 10:55:37;0,0985625;0;8,26;8,95;-3,17;1,72
19.04.2024 10:55:37;0,2235625;0;7,86;9,31;-3,27;1,69
19.04.2024 10:55:37;0,3485625;0;8,69;8,54;-2,83;2,64
19.04.2024 10:55:37;0,4735625;0;8,62;8,60;-3,30;3,10
19.04.2024 10:55:37;0,5985625;0;7,84;9,33;-4,27;2,98
19.04.2024 10:55:37;0,7235625;0;7,93;9,24;-4,69;3,28
19.04.2024 10:55:37;0,8485625;0;8,50;8,73;-4,17;3,98
19.04.2024 10:55:37;0,9735625;0;8,12;9,08;-4,15;3,62
19.04.2024 10:55:38;0,0985625;0;8,19;9,02;-4,29;2,92
19.04.2024 10:55:38;0,2235625;0;8,02;9,17;-3,97;2,82
19.04.2024 10:55:38;0,3485625;0;8,42;8,80;-3,45;3,28
19.04.2024 10:55:38;0,4735625;0;8,50;8,73;-3,76;3,19
19.04.2024 10:55:38;0,5985625;0;7,76;9,39;-4,23;2,77
19.04.2024 10:55:38;0,7235625;0;8,12;9,08;-4,00;3,09
19.04.2024 10:55:38;0,8485625;0;8,78;8,45;-3,41;3,44
19.04.2024 10:55:38;0,9735625;0;8,37;8,86;-3,46;2,97
19.04.2024 10:55:39;0,0985625;0;7,73;9,42;-3,91;2,03
19.04.2024 10:55:39;0,2235625;0;8,43;8,79;-3,36;2,48
19.04.2024 10:55:39;0,3485625;0;8,64;8,59;-2,67;3,02
19.04.2024 10:55:39;0,4735625;0;8,33;8,89;-3,21;2,37
19.04.2024 10:55:39;0,5985625;0;7,78;9,36;-3,73;2,04
19.04.2024 10:55:39;0,7235625;0;8,31;8,90;-3,34;2,94
19.04.2024 10:55:39;0,8485625;0;8,90;8,32;-3,33;3,80
19.04.2024 10:55:39;0,9735625;0;7,75;9,39;-4,54;3,33
19.04.2024 10:55:40;0,0985625;0;7,77;9,38;-5,17;3,28
19.04.2024 10:55:40;0,2235625;0;8,17;9,03;-4,68;4,22
19.04.2024 10:55:40;0,3485625;0;8,39;8,84;-4,49;4,54
19.04.2024 10:55:40;0,4735625;0;7,91;9,26;-4,93;3,65
19.04.2024 10:55:40;0,5985625;0;7,96;9,22;-4,40;3,04
19.04.2024 10:55:40;0,7235625;0;8,53;8,69;-3,16;3,27
19.04.2024 10:55:40;0,8485625;0;8,75;8,47;-2,72;2,62
19.04.2024 10:55:40;0,9735625;0;8,01;9,18;-2,95;1,62
19.04.2024 10:55:41;0,0985625;0;8,13;9,08;-2,68;1,58
19.04.2024 10:55:41;0,2235625;0;8,70;8,53;-2,37;2,27
19.04.2024 10:55:41;0,3485625;0;8,58;8,64;-2,87;2,71
19.04.2024 10:55:41;0,4735625;0;7,90;9,28;-4,01;2,82
19.04.2024 10:55:41;0,5985625;0;8,13;9,06;-4,37;3,39
19.04.2024 10:55:41;0,7235625;0;8,32;8,89;-4,28;4,07
19.04.2024 10:55:41;0,8485625;0;8,15;9,05;-4,58;4,23
19.04.2024 10:55:41;0,9735625;0;7,88;9,29;-5,21;3,83
19.04.2024 10:55:42;0,0985625;0;7,71;9,43;-5,11;3,74
19.04.2024 10:55:42;0,2235625;0;8,40;8,82;-4,23;4,06
19.04.2024 10:55:42;0,3485625;0;8,42;8,81;-3,62;3,56
19.04.2024 10:55:42;0,4735625;0;8,16;9,04;-3,53;2,38
19.04.2024 10:55:42;0,5985625;0;7,97;9,21;-3,06;1,91
19.04.2024 10:55:42;0,7235625;0;8,84;8,37;-2,30;2,37
19.04.2024 10:55:42;0,8485625;0;8,51;8,72;-2,50;2,16
19.04.2024 10:55:42;0,9735625;0;7,86;9,32;-3,30;1,92
19.04.2024 10:55:43;0,0985625;0;8,25;8,96;-3,64;2,74
19.04.2024 10:55:43;0,2235625;0;8,64;8,59;-3,50;3,72
19.04.2024 10:55:43;0,3485625;0;8,14;9,06;-4,37;3,90
19.04.2024 10:55:43;0,4735625;0;7,67;9,46;-5,26;3,44
19.04.2024 10:55:43;0,5985625;0;8,12;9,08;-4,72;4,02
19.04.2024 10:55:43;0,7235625;0;8,29;8,93;-4,16;4,40
19.04.2024 10:55:43;0,8485625;0;8,12;9,07;-4,71;3,71
19.04.2024 10:55:43;0,9735625;0;7,65;9,48;-4,74;3,01
19.04.2024 10:55:44;0,0985625;0;8,28;8,93;-3,49;3,20
19.04.2024 10:55:44;0,2235625;0;8,87;8,34;-2,52;3,04
19.04.2024 10:55:44;0,3485625;0;8,21;9,00;-3,13;1,98
19.04.2024 10:55:44;0,4735625;0;7,67;9,46;-3,46;1,85
19.04.2024 10:55:44;0,5985625;0;8,63;8,59;-2,90;2,63
19.04.2024 10:55:44;0,7235625;0;8,78;8,44;-2,63;2,96
19.04.2024 10:55:44;0,8485625;0;8,05;9,14;-3,51;2,51
19.04.2024 10:55:44;0,9735625;0;7,81;9,35;-4,12;2,81
19.04.2024 10:55:45;0,0985625;0;8,60;8,62;-3,99;3,93
19.04.2024 10:55:45;0,2235625;0;8,31;8,90;-4,16;4,17
19.04.2024 10:55:45;0,3485625;0;7,80;9,36;-5,09;3,61
19.04.2024 10:55:45;0,4735625;0;7,67;9,45;-5,07;3,75
19.04.2024 10:55:45;0,5985625;0;8,31;8,90;-4,29;4,39
19.04.2024 10:55:45;0,7235625;0;8,46;8,76;-4,19;3,98
19.04.2024 10:55:45;0,8485625;0;7,84;9,32;-4,18;2,90
19.04.2024 10:55:45;0,9735625;0;8,05;9,13;-3,59;2,60
19.04.2024 10:55:46;0,0985625;0;8,59;8,63;-2,71;2,84
19.04.2024 10:55:46;0,2235625;0;8,67;8,56;-2,70;2,54
19.04.2024 10:55:46;0,3485625;0;7,98;9,20;-3,18;1,89
19.04.2024 10:55:46;0,4735625;0;8,00;9,19;-3,14;1,95
19.04.2024 10:55:46;0,5985625;0;8,70;8,52;-2,74;2,84
19.04.2024 10:55:46;0,7235625;0;8,65;8,58;-3,05;3,15
19.04.2024 10:55:46;0,8485625;0;7,65;9,48;-4,24;2,61
19.04.2024 10:55:46;0,9735625;0;7,90;9,27;-4,58;2,89
19.04.2024 10:55:47;0,0985625;0;8,56;8,66;-3,80;3,96
19.04.2024 10:55:47;0,2235625;0;8,47;8,76;-4,01;4,24
19.04.2024 10:55:47;0,3485625;0;7,57;9,54;-5,42;3,55
19.04.2024 10:55:47;0,4735625;0;7,51;9,58;-5,53;3,95
19.04.2024 10:55:47;0,5985625;0;8,51;8,72;-4,30;4,66
19.04.2024 10:55:47;0,7235625;0;8,43;8,79;-4,01;3,80
19.04.2024 10:55:47;0,8485625;0;7,52;9,58;-4,36;2,14
19.04.2024 10:55:47;0,9735625;0;7,97;9,20;-3,32;2,23
19.04.2024 10:55:48;0,0985625;0;9,05;8,16;-2,33;2,97
19.04.2024 10:55:48;0,2235625;0;8,47;8,75;-2,60;2,30
19.04.2024 10:55:48;0,3485625;0;7,69;9,45;-3,30;1,48
19.04.2024 10:55:48;0,4735625;0;8,17;9,03;-2,97;2,24
19.04.2024 10:55:48;0,5985625;0;8,94;8,27;-2,75;3,31
19.04.2024 10:55:48;0,7235625;0;8,15;9,05;-4,03;3,16
19.04.2024 10:55:48;0,8485625;0;7,42;9,66;-5,12;3,00
19.04.2024 10:55:48;0,9735625;0;8,15;9,06;-4,70;4,05
19.04.2024 10:55:49;0,0985625;0;8,48;8,74;-4,22;4,71
19.04.2024 10:55:49;0,2235625;0;8,07;9,12;-4,70;3,90
19.04.2024 10:55:49;0,3485625;0;7,62;9,51;-4,89;2,98
19.04.2024 10:55:49;0,4735625;0;8,20;9,00;-3,56;3,13
19.04.2024 10:55:49;0,5985625;0;8,72;8,50;-2,86;3,00
19.04.2024 10:55:49;0,7235625;0;8,34;8,87;-3,08;2,23
19.04.2024 10:55:49;0,8485625;0;7,59;9,53;-3,42;1,79
19.04.2024 10:55:49;0,9735625;0;8,55;8,67;-2,93;2,43
19.04.2024 10:55:50;0,0985625;0;8,82;8,40;-2,63;3,06
19.04.2024 10:55:50;0,2235625;0;8,00;9,19;-3,65;2,75
19.04.2024 10:55:50;0,3485625;0;7,81;9,35;-4,51;2,90
19.04.2024 10:55:50;0,4735625;0;8,27;8,94;-4,25;3,76
19.04.2024 10:55:50;0,5985625;0;8,43;8,79;-4,22;4,42
19.04.2024 10:55:50;0,7235625;0;7,94;9,24;-4,94;3,74
19.04.2024 10:55:50;0,8485625;0;7,53;9,57;-5,09;3,30
19.04.2024 10:55:50;0,9735625;0;8,44;8,78;-4,00;4,08
19.04.2024 10:55:51;0,0985625;0;8,60;8,63;-3,70;3,84
19.04.2024 10:55:51;0,2235625;0;7,89;9,28;-3,96;2,62
19.04.2024 10:55:51;0,3485625;0;7,88;9,28;-3,81;2,38
19.04.2024 10:55:51;0,4735625;0;8,58;8,65;-2,69;3,02
19.04.2024 10:55:51;0,5985625;0;8,67;8,55;-2,96;2,99
19.04.2024 10:55:51;0,7235625;0;7,84;9,32;-3,82;2,08
19.04.2024 10:55:51;0,8485625;0;7,82;9,33;-3,56;2,24
19.04.2024 10:55:51;0,9735625;0;8,72;8,51;-2,77;3,04
19.04.2024 10:55:52;0,0985625;0;8,60;8,63;-3,12;2,83
19.04.2024 10:55:52;0,2235625;0;7,55;9,56;-4,12;2,53
19.04.2024 10:55:52;0,3485625;0;8,04;9,15;-4,11;3,27
19.04.2024 10:55:52;0,4735625;0;8,75;8,47;-3,77;3,98
19.04.2024 10:55:52;0,5985625;0;7,93;9,24;-4,17;3,52
19.04.2024 10:55:52;0,7235625;0;7,86;9,31;-4,57;2,88
19.04.2024 10:55:52;0,8485625;0;8,17;9,03;-4,09;3,40
19.04.2024 10:55:52;0,9735625;0;8,50;8,72;-3,60;3,87
19.04.2024 10:55:53;0,0985625;0;8,06;9,13;-4,08;3,13
19.04.2024 10:55:53;0,2235625;0;7,81;9,35;-4,32;2,66
19.04.2024 10:55:53;0,3485625;0;8,26;8,95;-3,61;3,31
19.04.2024 10:55:53;0,4735625;0;8,54;8,68;-3,63;3,59
19.04.2024 10:55:53;0,5985625;0;8,00;9,18;-3,89;2,67
19.04.2024 10:55:53;0,7235625;0;7,89;9,28;-3,63;2,25
19.04.2024 10:55:53;0,8485625;0;8,54;8,69;-2,79;2,63
19.04.2024 10:55:53;0,9735625;0;8,55;8,68;-2,58;2,33
19.04.2024 10:55:54;0,0985625;0;7,97;9,21;-3,08;1,79
19.04.2024 10:55:54;0,2235625;0;8,01;9,18;-3,40;2,16
19.04.2024 10:55:54;0,3485625;0;8,62;8,61;-3,34;3,21
19.04.2024 10:55:54;0,4735625;0;8,33;8,88;-3,83;3,65
19.04.2024 10:55:54;0,5985625;0;7,85;9,32;-4,75;3,27
19.04.2024 10:55:54;0,7235625;0;7,85;9,31;-4,71;3,35
19.04.2024 10:55:54;0,8485625;0;8,46;8,75;-3,85;3,88
19.04.2024 10:55:54;0,9735625;0;8,41;8,81;-3,84;3,68
19.04.2024 10:55:55;0,0985625;0;7,79;9,36;-4,37;2,72
19.04.2024 10:55:55;0,2235625;0;7,83;9,32;-4,22;2,98
19.04.2024 10:55:55;0,3485625;0;8,79;8,44;-3,29;3,75
19.04.2024 10:55:55;0,4735625;0;8,31;8,90;-3,36;3,02
19.04.2024 10:55:55;0,5985625;0;7,67;9,46;-3,85;1,93
19.04.2024 10:55:55;0,7235625;0;8,22;8,99;-3,04;2,23
19.04.2024 10:55:55;0,8485625;0;8,82;8,40;-2,31;3,09
19.04.2024 10:55:55;0,9735625;0;8,51;8,71;-3,22;2,58
19.04.2024 10:55:56;0,0985625;0;7,46;9,62;-4,29;2,24
19.04.2024 10:55:56;0,2235625;0;8,25;8,96;-3,79;3,20
19.04.2024 10:55:56;0,3485625;0;8,76;8,46;-3,52;4,01
19.04.2024 10:55:56;0,4735625;0;7,91;9,26;-4,53;3,50
19.04.2024 10:55:56;0,5985625;0;7,62;9,51;-4,83;3,27
19.04.2024 10:55:56;0,7235625;0;8,49;8,73;-4,13;3,78
19.04.2024 10:55:56;0,8485625;0;8,48;8,74;-3,57;4,00
19.04.2024 10:55:56;0,9735625;0;7,89;9,28;-4,11;2,88
19.04.2024 10:55:57;0,0985625;0;8,02;9,16;-4,15;2,65
19.04.2024 10:55:57;0,2235625;0;8,36;8,85;-3,28;3,24
19.04.2024 10:55:57;0,3485625;0;8,61;8,61;-3,03;3,04
19.04.2024 10:55:57;0,4735625;0;8,09;9,10;-3,32;2,20
19.04.2024 10:55:57;0,5985625;0;7,98;9,21;-3,20;2,28
19.04.2024 10:55:57;0,7235625;0;8,53;8,69;-3,15;3,15
19.04.2024 10:55:57;0,8485625;0;8,71;8,52;-3,61;3,39
19.04.2024 10:55:57;0,9735625;0;7,50;9,60;-4,26;2,98
19.04.2024 10:55:58;0,0985625;0;8,32;8,90;-4,05;2,91
19.04.2024 10:55:58;0,2235625;0;8,47;8,75;-3,57;3,59
19.04.2024 10:55:58;0,3485625;0;8,26;8,95;-3,81;3,75
19.04.2024 10:55:58;0,4735625;0;8,07;9,13;-4,41;3,22
19.04.2024 10:55:58;0,5985625;0;7,82;9,34;-4,48;3,15
19.04.2024 10:55:58;0,7235625;0;8,49;8,73;-3,58;3,47
19.04.2024 10:55:58;0,8485625;0;8,57;8,65;-3,29;3,35
19.04.2024 10:55:58;0,9735625;0;8,02;9,17;-3,72;2,39
19.04.2024 10:55:59;0,0985625;0;7,95;9,22;-3,50;2,21
19.04.2024 10:55:59;0,2235625;0;8,83;8,39;-2,59;2,82
19.04.2024 10:55:59;0,3485625;0;8,41;8,81;-2,71;2,66
19.04.2024 10:55:59;0,4735625;0;8,00;9,19;-3,82;2,07
19.04.2024 10:55:59;0,5985625;0;7,72;9,42;-4,08;2,66
19.04.2024 10:55:59;0,7235625;0;8,77;8,46;-3,49;3,85
19.04.2024 10:55:59;0,8485625;0;8,46;8,76;-3,99;3,72
19.04.2024 10:55:59;0,9735625;0;7,65;9,48;-4,80;3,12
19.04.2024 10:56:00;0,0985625;0;7,72;9,42;-4,67;3,49
19.04.2024 10:56:00;0,2235625;0;8,76;8,47;-4,00;4,37
19.04.2024 10:56:00;0,3485625;0;8,27;8,94;-4,19;3,94
19.04.2024 10:56:00;0,4735625;0;7,42;9,66;-4,71;2,72
19.04.2024 10:56:00;0,5985625;0;8,34;8,88;-3,92;2,79
19.04.2024 10:56:00;0,7235625;0;8,58;8,64;-2,97;3,42
19.04.2024 10:56:00;0,8485625;0;8,49;8,74;-3,17;2,79
19.04.2024 10:56:00;0,9735625;0;8,02;9,17;-3,47;1,83
19.04.2024 10:56:01;0,0985625;0;8,28;8,93;-2,57;2,04
19.04.2024 10:56:01;0,2235625;0;8,60;8,62;-2,36;2,50
19.04.2024 10:56:01;0,3485625;0;8,51;8,71;-3,30;2,37
19.04.2024 10:56:01;0,4735625;0;7,52;9,58;-4,11;2,50
19.04.2024 10:56:01;0,5985625;0;8,31;8,91;-4,16;3,53
19.04.2024 10:56:01;0,7235625;0;8,75;8,48;-3,98;4,15
19.04.2024 10:56:01;0,8485625;0;7,83;9,33;-4,53;3,73
19.04.2024 10:56:01;0,9735625;0;7,82;9,34;-4,82;3,52
19.04.2024 10:56:02;0,0985625;0;8,40;8,82;-4,45;3,81
19.04.2024 10:56:02;0,2235625;0;8,28;8,93;-4,06;3,96
19.04.2024 10:56:02;0,3485625;0;8,16;9,05;-4,03;3,02
19.04.2024 10:56:02;0,4735625;0;8,13;9,07;-3,72;2,34
19.04.2024 10:56:02;0,5985625;0;8,29;8,92;-2,82;2,74
19.04.2024 10:56:02;0,7235625;0;8,91;8,30;-2,66;2,61
19.04.2024 10:56:02;0,8485625;0;8,21;9,00;-3,03;2,12
19.04.2024 10:56:02;0,9735625;0;7,94;9,24;-3,27;2,02
19.04.2024 10:56:03;0,0985625;0;8,51;8,71;-2,90;2,62
19.04.2024 10:56:03;0,2235625;0;8,69;8,53;-3,19;3,22
19.04.2024 10:56:03;0,3485625;0;7,88;9,29;-4,37;3,07
19.04.2024 10:56:03;0,4735625;0;7,87;9,29;-4,82;3,46
19.04.2024 10:56:03;0,5985625;0;8,51;8,71;-4,24;4,23
19.04.2024 10:56:03;0,7235625;0;8,32;8,90;-4,32;4,22
19.04.2024 10:56:03;0,8485625;0;7,78;9,37;-5,07;3,60
19.04.2024 10:56:03;0,9735625;0;7,64;9,48;-5,17;3,74
19.04.2024 10:56:04;0,0985625;0;8,84;8,38;-3,99;4,22
19.04.2024 10:56:04;0,2235625;0;8,43;8,79;-3,38;3,22
19.04.2024 10:56:04;0,3485625;0;7,86;9,31;-3,48;1,72
19.04.2024 10:56:04;0,4735625;0;8,43;8,82;-2,66;1,77
19.04.2024 10:56:04;0,5985625;0;8,86;8,35;-2,01;2,37
19.04.2024 10:56:04;0,7235625;0;8,34;8,87;-2,44;1,95
19.04.2024 10:56:04;0,8485625;0;8,13;9,07;-3,32;1,57
19.04.2024 10:56:04;0,9735625;0;8,22;8,98;-3,40;2,66
19.04.2024 10:56:05;0,0985625;0;8,42;8,80;-3,81;3,86
19.04.2024 10:56:05;0,2235625;0;8,34;8,87;-4,80;3,91
19.04.2024 10:56:05;0,3485625;0;7,53;9,57;-5,16;3,65
19.04.2024 10:56:05;0,4735625;0;8,00;9,18;-4,75;3,99
19.04.2024 10:56:05;0,5985625;0;8,59;8,64;-4,36;4,31
19.04.2024 10:56:05;0,7235625;0;7,85;9,31;-4,62;3,59
19.04.2024 10:56:05;0,8485625;0;8,04;9,16;-4,31;2,98
19.04.2024 10:56:05;0,9735625;0;8,51;8,71;-3,24;2,70
19.04.2024 10:56:06;0,0985625;0;8,41;8,81;-2,52;2,56
19.04.2024 10:56:06;0,2235625;0;8,45;8,78;-2,80;1,92
19.04.2024 10:56:06;0,3485625;0;8,19;9,01;-3,07;1,82
19.04.2024 10:56:06;0,4735625;0;8,34;8,87;-2,70;2,35
19.04.2024 10:56:06;0,5985625;0;8,70;8,52;-2,67;2,66
19.04.2024 10:56:06;0,7235625;0;8,36;8,86;-3,63;2,61
19.04.2024 10:56:06;0,8485625;0;7,61;9,51;-4,51;2,93
19.04.2024 10:56:06;0,9735625;0;8,41;8,81;-4,44;4,09
19.04.2024 10:56:07;0,0985625;0;8,66;8,56;-4,39;4,66
19.04.2024 10:56:07;0,2235625;0;7,65;9,48;-4,93;3,79
19.04.2024 10:56:07;0,3485625;0;7,83;9,33;-4,90;3,15
19.04.2024 10:56:07;0,4735625;0;8,31;8,90;-4,16;4,02
19.04.2024 10:56:07;0,5985625;0;8,80;8,43;-3,75;4,13
19.04.2024 10:56:07;0,7235625;0;7,87;9,30;-4,16;2,87
19.04.2024 10:56:07;0,8485625;0;7,89;9,27;-3,83;2,34
19.04.2024 10:56:07;0,9735625;0;8,74;8,49;-2,65;2,93
19.04.2024 10:56:08;0,0985625;0;8,81;8,42;-2,52;2,60
19.04.2024 10:56:08;0,2235625;0;7,91;9,26;-3,03;1,71
19.04.2024 10:56:08;0,3485625;0;8,33;8,89;-2,80;1,81
19.04.2024 10:56:08;0,4735625;0;8,66;8,56;-2,29;2,60
19.04.2024 10:56:08;0,5985625;0;8,48;8,74;-3,18;2,79
19.04.2024 10:56:08;0,7235625;0;8,10;9,09;-4,27;2,92
19.04.2024 10:56:08;0,8485625;0;7,88;9,29;-4,60;3,54
19.04.2024 10:56:08;0,9735625;0;8,40;8,81;-4,51;4,20
19.04.2024 10:56:09;0,0985625;0;8,20;9,00;-4,85;4,22
19.04.2024 10:56:09;0,2235625;0;7,66;9,47;-5,22;4,20
19.04.2024 10:56:09;0,3485625;0;8,20;9,01;-5,00;4,48
19.04.2024 10:56:09;0,4735625;0;8,45;8,78;-4,36;4,28
19.04.2024 10:56:09;0,5985625;0;8,09;9,10;-3,85;3,07
19.04.2024 10:56:09;0,7235625;0;8,20;9,01;-3,22;1,97
19.04.2024 10:56:09;0,8485625;0;8,46;8,76;-2,36;1,83
19.04.2024 10:56:09;0,9735625;0;8,55;8,68;-2,07;2,00
19.04.2024 10:56:10;0,0985625;0;8,50;8,73;-2,43;1,98
19.04.2024 10:56:10;0,2235625;0;8,28;8,93;-3,03;2,02
19.04.2024 10:56:10;0,3485625;0;8,23;8,98;-3,56;2,89
19.04.2024 10:56:10;0,4735625;0;8,47;8,75;-3,99;3,78
19.04.2024 10:56:10;0,5985625;0;8,10;9,10;-4,79;3,82
19.04.2024 10:56:10;0,7235625;0;7,81;9,34;-5,04;3,78
19.04.2024 10:56:10;0,8485625;0;8,22;8,98;-4,39;3,99
19.04.2024 10:56:10;0,9735625;0;8,41;8,81;-4,07;3,87
19.04.2024 10:56:11;0,0985625;0;8,15;9,06;-4,33;3,47
19.04.2024 10:56:11;0,2235625;0;7,74;9,40;-4,56;2,95
19.04.2024 10:56:11;0,3485625;0;8,58;8,65;-3,52;3,24
19.04.2024 10:56:11;0,4735625;0;8,51;8,72;-2,90;3,12
19.04.2024 10:56:11;0,5985625;0;8,16;9,05;-3,42;2,06
19.04.2024 10:56:11;0,7235625;0;7,99;9,19;-3,36;1,88
19.04.2024 10:56:11;0,8485625;0;8,64;8,59;-2,49;2,53
19.04.2024 10:56:11;0,9735625;0;8,72;8,51;-2,56;2,67
19.04.2024 10:56:12;0,0985625;0;7,98;9,20;-3,66;2,10
19.04.2024 10:56:12;0,2235625;0;7,97;9,21;-4,10;2,70
19.04.2024 10:56:12;0,3485625;0;8,49;8,73;-3,88;3,91
19.04.2024 10:56:12;0,4735625;0;8,52;8,70;-4,27;4,11
19.04.2024 10:56:12;0,5985625;0;7,76;9,38;-5,06;3,41
19.04.2024 10:56:12;0,7235625;0;7,88;9,28;-4,57;3,59
19.04.2024 10:56:12;0,8485625;0;8,67;8,56;-3,82;4,01
19.04.2024 10:56:12;0,9735625;0;8,51;8,71;-3,99;3,50
19.04.2024 10:56:13;0,0985625;0;7,48;9,61;-4,25;2,56
19.04.2024 10:56:13;0,2235625;0;8,22;8,99;-3,57;2,48
19.04.2024 10:56:13;0,3485625;0;8,86;8,36;-2,64;2,96
19.04.2024 10:56:13;0,4735625;0;8,24;8,97;-2,95;2,41
19.04.2024 10:56:13;0,5985625;0;7,93;9,25;-3,55;2,06
19.04.2024 10:56:13;0,7235625;0;8,55;8,67;-3,26;2,74
19.04.2024 10:56:13;0,8485625;0;8,41;8,81;-3,14;3,40
19.04.2024 10:56:13;0,9735625;0;8,32;8,89;-4,14;3,16
19.04.2024 10:56:14;0,0985625;0;7,81;9,35;-4,86;3,26
19.04.2024 10:56:14;0,2235625;0;7,95;9,22;-4,63;4,01
19.04.2024 10:56:14;0,3485625;0;8,79;8,43;-4,23;4,35
19.04.2024 10:56:14;0,4735625;0;8,07;9,12;-4,35;3,64
19.04.2024 10:56:14;0,5985625;0;7,70;9,43;-4,48;3,16
19.04.2024 10:56:14;0,7235625;0;8,46;8,76;-3,97;3,40
19.04.2024 10:56:14;0,8485625;0;8,77;8,44;-3,28;3,58
19.04.2024 10:56:14;0,9735625;0;7,95;9,23;-3,50;2,78
19.04.2024 10:56:15;0,0985625;0;8,01;9,18;-3,93;2,05
19.04.2024 10:56:15;0,2235625;0;8,26;8,95;-3,24;2,68
19.04.2024 10:56:15;0,3485625;0;8,82;8,40;-2,62;3,22
19.04.2024 10:56:15;0,4735625;0;8,34;8,88;-3,18;2,36
19.04.2024 10:56:15;0,5985625;0;7,77;9,38;-3,73;1,79
19.04.2024 10:56:15;0,7235625;0;8,40;8,81;-3,05;2,58
19.04.2024 10:56:15;0,8485625;0;8,75;8,47;-3,06;3,37
19.04.2024 10:56:15;0,9735625;0;8,03;9,17;-4,30;2,96
19.04.2024 10:56:16;0,0985625;0;7,77;9,37;-4,58;2,97
19.04.2024 10:56:16;0,2235625;0;8,50;8,73;-3,82;3,74
19.04.2024 10:56:16;0,3485625;0;8,52;8,70;-3,78;3,64
19.04.2024 10:56:16;0,4735625;0;7,73;9,40;-4,62;2,96
19.04.2024 10:56:16;0,5985625;0;7,95;9,22;-4,46;3,15
19.04.2024 10:56:16;0,7235625;0;8,71;8,52;-3,44;3,68
19.04.2024 10:56:16;0,8485625;0;8,53;8,69;-3,11;2,95
19.04.2024 10:56:16;0,9735625;0;7,84;9,32;-3,44;1,88
19.04.2024 10:56:17;0,0985625;0;8,28;8,94;-2,87;1,98
19.04.2024 10:56:17;0,2235625;0;8,85;8,37;-2,46;2,70
19.04.2024 10:56:17;0,3485625;0;8,27;8,94;-3,09;2,40
19.04.2024 10:56:17;0,4735625;0;7,92;9,25;-3,85;2,35
19.04.2024 10:56:17;0,5985625;0;8,45;8,77;-3,44;2,85
19.04.2024 10:56:17;0,7235625;0;8,44;8,78;-3,62;3,69
19.04.2024 10:56:17;0,8485625;0;8,07;9,12;-4,53;3,51
19.04.2024 10:56:17;0,9735625;0;8,05;9,14;-4,74;3,53
19.04.2024 10:56:18;0,0985625;0;8,17;9,03;-4,29;4,13
19.04.2024 10:56:18;0,2235625;0;8,50;8,73;-4,31;4,15
19.04.2024 10:56:18;0,3485625;0;8,10;9,09;-4,57;3,49
19.04.2024 10:56:18;0,4735625;0;7,70;9,44;-4,34;3,04
19.04.2024 10:56:18;0,5985625;0;8,69;8,53;-3,38;3,20
19.04.2024 10:56:18;0,7235625;0;8,75;8,47;-2,76;2,98
19.04.2024 10:56:18;0,8485625;0;8,00;9,19;-3,13;1,99
19.04.2024 10:56:18;0,9735625;0;8,12;9,07;-3,11;1,62
19.04.2024 10:56:19;0,0985625;0;8,57;8,66;-2,60;2,36
19.04.2024 10:56:19;0,2235625;0;8,79;8,44;-2,63;2,97
19.04.2024 10:56:19;0,3485625;0;8,06;9,13;-3,78;2,49
19.04.2024 10:56:19;0,4735625;0;7,95;9,23;-4,26;2,67
19.04.2024 10:56:19;0,5985625;0;8,58;8,65;-3,56;3,68
19.04.2024 10:56:19;0,7235625;0;8,60;8,62;-3,74;3,72
19.04.2024 10:56:19;0,8485625;0;7,74;9,41;-4,72;3,03
19.04.2024 10:56:19;0,9735625;0;8,01;9,18;-4,60;3,34
19.04.2024 10:56:20;0,0985625;0;8,67;8,56;-3,79;4,33
19.04.2024 10:56:20;0,2235625;0;8,55;8,67;-4,12;4,00
19.04.2024 10:56:20;0,3485625;0;7,68;9,45;-4,84;3,08
19.04.2024 10:56:20;0,4735625;0;7,96;9,22;-4,29;3,14
19.04.2024 10:56:20;0,5985625;0;8,92;8,29;-3,21;3,53
19.04.2024 10:56:20;0,7235625;0;8,43;8,78;-3,19;2,79
19.04.2024 10:56:20;0,8485625;0;7,76;9,39;-3,51;2,02
19.04.2024 10:56:20;0,9735625;0;8,32;8,89;-3,08;2,20
19.04.2024 10:56:21;0,0985625;0;8,95;8,27;-2,54;2,83
19.04.2024 10:56:21;0,2235625;0;8,19;9,01;-3,10;2,67
19.04.2024 10:56:21;0,3485625;0;8,02;9,17;-3,95;2,32
19.04.2024 10:56:21;0,4735625;0;8,17;9,04;-3,82;2,91
19.04.2024 10:56:21;0,5985625;0;8,63;8,59;-3,49;3,78
19.04.2024 10:56:21;0,7235625;0;8,27;8,94;-4,19;3,49
19.04.2024 10:56:21;0,8485625;0;8,04;9,16;-4,66;3,33
