Position [m]	Sabre [mm/m]	Band width [mm]
30.60	0.37	12.08
30.62	0.42	12.09
30.65	0.28	12.08
30.68	0.39	12.08
30.70	0.36	12.09
30.73	0.22	12.08
30.76	0.39	12.08
30.78	0.28	12.09
30.81	0.38	12.08
30.84	0.27	12.08
30.86	0.15	12.08
30.89	0.46	12.08
30.91	0.34	12.08
30.94	0.03	12.08
30.97	0.40	12.09
30.99	0.57	12.08
31.02	0.07	12.08
31.05	0.44	12.08
31.07	0.49	12.08
31.10	0.43	12.08
31.13	0.37	12.07
31.15	0.25	12.08
31.18	0.40	12.08
31.20	0.39	12.08
31.23	0.18	12.08
31.26	0.32	12.09
31.28	0.51	12.08
31.31	0.13	12.08
31.34	0.37	12.09
31.36	0.41	12.08
31.39	0.37	12.08
31.41	0.36	12.08
31.44	0.33	12.08
31.47	0.26	12.08
31.49	0.52	12.08
31.52	0.19	12.09
31.55	0.22	12.08
31.57	0.42	12.08
31.60	0.22	12.08
31.63	0.26	12.08
31.65	0.30	12.09
31.68	0.25	12.08
31.70	0.38	12.08
31.73	0.54	12.08
31.76	0.16	12.08
31.78	0.45	12.08
31.81	0.37	12.08
31.84	0.31	12.08
31.86	0.25	12.08
31.89	0.33	12.08
31.92	0.36	12.08
31.94	0.44	12.08
31.97	0.06	12.09
31.99	0.42	12.09
32.02	0.49	12.08
32.05	0.11	12.08
32.07	0.39	12.08
32.10	0.47	12.09
32.13	0.33	12.08
32.15	0.17	12.09
32.18	0.32	12.08
32.20	0.29	12.08
32.23	0.34	12.08
32.26	0.10	12.08
32.28	0.36	12.08
32.31	0.49	12.08
32.34	0.16	12.08
32.36	0.28	12.07
32.39	0.35	12.09
32.42	0.27	12.08
32.44	0.37	12.09
32.47	0.41	12.09
32.49	0.17	12.08
32.52	0.46	12.08
32.55	0.27	12.08
32.57	0.26	12.08
32.60	0.32	12.08
32.63	0.26	12.08
32.65	0.33	12.08
32.68	0.36	12.08
32.71	0.16	12.09
32.73	0.43	12.07
32.76	0.24	12.08
32.78	0.11	12.08
32.81	0.38	12.08
32.84	0.36	12.09
32.86	0.17	12.08
32.89	0.22	12.09
32.92	0.41	12.08
32.94	0.18	12.08
32.97	0.34	12.08
32.99	0.23	12.08
33.02	0.47	12.08
33.05	0.31	12.08
33.07	0.24	12.08
33.10	0.25	12.08
33.13	0.37	12.08
33.15	0.23	12.08
33.18	0.26	12.08
33.21	0.36	12.08
33.23	0.22	12.08
33.26	0.49	12.08
33.28	0.19	12.08
33.31	0.28	12.08
33.34	0.36	12.08
33.36	0.34	12.08
33.39	0.18	12.08
33.42	0.36	12.08
33.44	0.31	12.08
33.47	0.48	12.08
33.50	0.12	12.08
33.52	0.26	12.08
33.55	0.45	12.08
33.57	0.34	12.08
33.60	0.14	12.08
33.63	0.35	12.09
33.65	0.57	12.08
33.68	0.20	12.08
33.71	0.34	12.08
33.73	0.39	12.08
33.76	0.43	12.08
33.78	0.20	12.08
33.81	0.22	12.08
33.84	0.37	12.08
33.86	0.32	12.08
33.89	0.12	12.08
33.92	0.22	12.08
33.94	0.48	12.08
33.97	0.27	12.09
34.00	0.27	12.09
34.02	0.37	12.07
34.05	0.36	12.08
34.07	0.35	12.09
34.10	0.29	12.08
34.13	0.20	12.08
34.15	0.47	12.08
34.18	0.32	12.08
34.21	0.27	12.08
34.23	0.37	12.08
34.26	0.34	12.08
34.29	0.33	12.08
34.31	0.36	12.09
34.34	0.21	12.08
34.36	0.46	12.09
34.39	0.43	12.07
34.42	0.13	12.08
34.44	0.49	12.08
34.47	0.38	12.08
34.50	0.29	12.08
34.52	0.26	12.08
34.55	0.29	12.08
34.57	0.42	12.08
34.60	0.38	12.08
34.63	0.14	12.09
34.65	0.45	12.08
34.68	0.38	12.08
34.71	0.20	12.08
34.73	0.31	12.08
34.76	0.41	12.08
34.79	0.31	12.08
34.81	0.29	12.08
34.84	0.31	12.08
34.86	0.28	12.08
34.89	0.46	12.09
34.92	0.34	12.08
34.94	0.36	12.08
34.97	0.39	12.08
35.00	0.37	12.08
35.02	0.31	12.08
35.05	0.26	12.08
35.08	0.29	12.08
35.10	0.47	12.08
35.13	0.21	12.08
35.15	0.13	12.08
35.18	0.45	12.08
35.21	0.25	12.08
35.23	0.19	12.07
35.26	0.29	12.09
35.29	0.51	12.08
35.31	0.33	12.08
35.34	0.22	12.08
35.36	0.38	12.08
35.39	0.53	12.08
35.42	0.32	12.08
35.44	0.25	12.09
35.47	0.39	12.08
35.50	0.47	12.08
35.52	0.20	12.08
35.55	0.21	12.09
35.58	0.52	12.07
35.60	0.18	12.08
35.63	0.27	12.08
35.65	0.41	12.08
35.68	0.36	12.08
35.71	0.36	12.08
35.73	0.30	12.08
35.76	0.32	12.08
35.79	0.31	12.08
35.81	0.32	12.08
35.84	0.35	12.09
35.87	0.22	12.08
35.89	0.25	12.08
35.92	0.46	12.08
35.94	0.24	12.08
35.97	0.24	12.08
36.00	0.43	12.09
36.02	0.39	12.08
36.05	0.27	12.08
36.08	0.28	12.09
36.10	0.45	12.09
36.13	0.38	12.08
36.15	0.20	12.09
36.18	0.32	12.09
36.21	0.40	12.09
36.23	0.35	12.08
36.26	0.23	12.09
36.29	0.23	12.08
36.31	0.37	12.07
36.34	0.22	12.07
36.37	0.13	12.08
36.39	0.35	12.07
36.42	0.33	12.08
36.44	0.31	12.08
36.47	0.26	12.08
36.50	0.33	12.08
36.52	0.33	12.08
36.55	0.36	12.09
36.58	0.24	12.08
36.60	0.30	12.07
36.63	0.32	12.08
36.66	0.37	12.08
36.68	0.21	12.08
36.71	0.26	12.08
36.73	0.42	12.08
36.76	0.16	12.09
36.79	0.13	12.08
36.81	0.23	12.08
36.84	0.36	12.08
36.87	0.21	12.07
36.89	0.17	12.08
36.92	0.32	12.09
36.94	0.41	12.08
36.97	0.29	12.08
37.00	0.06	12.09
37.02	0.38	12.08
37.05	0.40	12.08
37.08	0.12	12.08
37.10	0.18	12.08
37.13	0.46	12.08
37.16	0.19	12.08
37.18	0.21	12.08
37.21	0.15	12.08
37.23	0.41	12.08
37.26	0.25	12.07
37.29	0.20	12.08
37.31	0.29	12.08
37.34	0.33	12.08
37.37	0.24	12.08
37.39	0.29	12.09
37.42	0.21	12.08
37.45	0.23	12.08
37.47	0.26	12.08
37.50	0.09	12.08
37.52	0.26	12.08
37.55	0.27	12.08
37.58	0.29	12.08
37.60	0.15	12.08
37.63	0.37	12.08
37.66	0.31	12.08
37.68	0.29	12.08
37.71	0.12	12.08
37.73	0.34	12.08
37.76	0.43	12.08
37.79	0.30	12.09
37.81	0.02	12.08
37.84	0.31	12.08
37.87	0.36	12.08
37.89	0.02	12.08
37.92	0.20	12.08
37.95	0.30	12.08
37.97	0.39	12.08
38.00	0.06	12.08
38.02	0.29	12.08
38.05	0.25	12.08
38.08	0.35	12.07
38.10	0.12	12.08
38.13	0.30	12.09
38.16	0.34	12.08
38.18	0.21	12.08
38.21	0.12	12.08
38.24	0.25	12.08
38.26	0.24	12.08
38.29	0.23	12.09
38.31	0.29	12.08
38.34	0.18	12.08
38.37	0.37	12.08
38.39	0.26	12.08
38.42	0.20	12.08
38.45	0.18	12.08
38.47	0.37	12.08
38.50	0.21	12.07
38.52	0.25	12.08
38.55	0.13	12.08
38.58	0.34	12.08
38.60	0.28	12.08
38.63	0.01	12.08
38.66	0.32	12.08
38.68	0.34	12.08
38.71	0.14	12.08
38.74	0.17	12.08
38.76	0.36	12.08
38.79	0.17	12.08
38.81	0.29	12.08
38.84	0.15	12.08
38.87	0.32	12.08
38.89	0.36	12.08
38.92	0.20	12.08
38.95	0.21	12.08
38.97	0.33	12.08
39.00	0.18	12.08
39.03	0.21	12.08
39.05	0.29	12.08
39.08	0.18	12.08
39.10	0.32	12.08
39.13	0.18	12.08
39.16	0.24	12.08
39.18	0.27	12.09
39.21	0.25	12.08
39.24	0.15	12.08
39.26	0.22	12.08
39.29	0.21	12.08
39.31	0.34	12.08
39.34	0.16	12.08
39.37	0.15	12.08
39.39	0.38	12.08
39.42	0.36	12.08
39.45	0.07	12.08
39.47	0.31	12.08
39.50	0.49	12.08
39.53	0.10	12.08
39.55	0.21	12.08
39.58	0.30	12.09
39.60	0.31	12.07
39.63	0.15	12.08
39.66	0.01	12.08
39.68	0.33	12.08
39.71	0.29	12.07
39.74	0.00	12.08
39.76	0.26	12.08
39.79	0.32	12.08
39.81	0.18	12.08
39.84	0.18	12.08
39.87	0.36	12.08
39.89	0.29	12.08
39.92	0.18	12.09
39.95	0.18	12.09
39.97	0.22	12.07
40.00	0.30	12.07
40.03	0.17	12.09
40.05	0.18	12.08
40.08	0.22	12.07
40.10	0.25	12.08
40.13	0.25	12.08
40.16	0.33	12.08
40.18	0.13	12.08
40.21	0.44	12.08
40.24	0.50	12.09
40.26	-0.05	12.08
40.29	0.24	12.08
40.32	0.45	12.08
40.34	0.07	12.08
40.37	0.06	12.08
40.39	0.22	12.07
40.42	0.40	12.08
40.45	0.20	12.08
40.47	0.10	12.08
40.50	0.33	12.08
40.53	0.49	12.08
40.55	0.04	12.08
40.58	0.22	12.08
40.60	0.49	12.08
40.63	0.22	12.08
40.66	0.16	12.09
40.68	0.26	12.08
40.71	0.32	12.08
40.74	0.16	12.08
40.76	0.06	12.08
40.79	0.25	12.08
40.82	0.39	12.08
40.84	-0.03	12.08
40.87	0.21	12.07
40.89	0.39	12.08
40.92	0.13	12.08
40.95	0.34	12.08
40.97	0.32	12.08
41.00	0.17	12.08
41.03	0.34	12.08
41.05	0.24	12.08
41.08	0.12	12.08
41.11	0.30	12.08
41.13	0.14	12.08
41.16	0.28	12.09
41.18	0.22	12.08
41.21	0.10	12.08
41.24	0.34	12.08
41.26	0.38	12.08
41.29	0.14	12.08
41.32	0.24	12.08
41.34	0.42	12.07
41.37	0.17	12.08
41.39	0.27	12.09
41.42	0.20	12.08
41.45	0.29	12.08
41.47	0.22	12.08
41.50	0.10	12.08
41.53	0.27	12.08
41.55	0.33	12.08
41.58	0.14	12.08
41.61	0.31	12.08
41.63	0.27	12.08
41.66	0.26	12.08
41.68	0.43	12.08
41.71	0.21	12.07
41.74	0.29	12.08
41.76	0.50	12.08
41.79	0.12	12.08
41.82	0.05	12.09
41.84	0.39	12.08
41.87	0.26	12.08
41.90	0.12	12.08
41.92	0.10	12.08
41.95	0.36	12.09
41.97	0.30	12.08
42.00	0.11	12.08
42.03	0.13	12.08
42.05	0.53	12.08
42.08	0.32	12.08
42.11	0.11	12.08
42.13	0.37	12.09
42.16	0.43	12.07
42.18	0.19	12.07
42.21	0.13	12.08
42.24	0.34	12.08
42.26	0.32	12.08
42.29	0.29	12.09
42.32	-0.10	12.08
42.34	0.43	12.08
42.37	0.43	12.08
42.40	0.01	12.08
42.42	0.24	12.08
42.45	0.38	12.08
42.47	0.26	12.08
42.50	0.29	12.08
42.53	0.15	12.08
42.55	0.30	12.08
42.58	0.45	12.08
42.61	0.03	12.08
42.63	0.24	12.08
42.66	0.36	12.08
42.69	0.31	12.08
42.71	0.21	12.08
42.74	0.23	12.08
42.76	0.28	12.09
42.79	0.40	12.08
42.82	0.09	12.08
42.84	0.20	12.08
42.87	0.46	12.09
42.90	0.19	12.08
42.92	0.11	12.08
42.95	0.30	12.08
42.97	0.28	12.08
43.00	0.26	12.08
43.03	0.14	12.08
43.05	0.17	12.08
43.08	0.35	12.08
43.11	0.18	12.08
43.13	0.16	12.09
43.16	0.34	12.08
43.19	0.31	12.08
43.21	0.13	12.09
43.24	0.22	12.08
43.26	0.24	12.08
43.29	0.20	12.09
43.32	0.22	12.08
43.34	0.12	12.08
43.37	0.33	12.08
43.40	0.33	12.08
43.42	0.14	12.08
43.45	0.21	12.07
43.48	0.25	12.08
43.50	0.24	12.08
43.53	0.20	12.08
43.55	0.09	12.08
43.58	0.22	12.08
43.61	0.40	12.09
43.63	0.05	12.08
43.66	0.13	12.08
43.69	0.32	12.08
43.71	0.22	12.08
43.74	0.16	12.08
43.76	0.20	12.08
43.79	0.38	12.08
43.82	0.41	12.08
43.84	-0.03	12.08
43.87	0.31	12.08
43.90	0.42	12.08
43.92	0.05	12.08
43.95	0.10	12.08
43.98	0.28	12.09
44.00	0.36	12.08
44.03	0.10	12.08
44.05	0.08	12.08
44.08	0.21	12.08
44.11	0.25	12.08
44.13	0.10	12.08
44.16	0.14	12.08
44.19	0.30	12.07
44.21	0.27	12.07
44.24	0.17	12.09
44.27	0.14	12.08
44.29	0.34	12.08
44.32	0.23	12.09
44.34	0.30	12.09
44.37	0.09	12.08
44.40	0.25	12.08
44.42	0.28	12.09
44.45	0.12	12.08
44.48	0.01	12.08
44.50	0.20	12.08
44.53	0.31	12.07
44.55	0.13	12.08
44.58	0.02	12.08
44.61	0.35	12.08
44.63	0.33	12.08
44.66	-0.03	12.08
44.69	0.27	12.08
44.71	0.32	12.08
44.74	0.28	12.08
44.77	0.06	12.08
44.79	0.32	12.09
44.82	0.17	12.08
44.84	0.20	12.09
44.87	0.08	12.08
44.90	0.27	12.08
44.92	0.25	12.08
44.95	0.14	12.08
44.98	0.13	12.08
45.00	0.18	12.08
45.03	0.20	12.07
45.06	0.21	12.08
45.08	0.11	12.08
45.11	0.06	12.08
45.13	0.36	12.08
45.16	0.22	12.09
45.19	0.12	12.07
45.21	0.15	12.08
45.24	0.40	12.08
45.27	0.15	12.08
45.29	0.06	12.08
45.32	0.10	12.08
45.34	0.41	12.08
45.37	0.06	12.08
45.40	0.01	12.08
45.42	0.34	12.08
45.45	0.34	12.08
45.48	-0.01	12.08
45.50	0.08	12.08
45.53	0.38	12.08
45.56	0.16	12.09
45.58	0.02	12.08
45.61	0.17	12.08
45.63	0.34	12.08
45.66	0.08	12.08
45.69	0.02	12.08
45.71	0.28	12.09
45.74	0.23	12.07
45.77	-0.04	12.08
45.79	0.20	12.08
45.82	0.23	12.07
45.85	0.18	12.08
45.87	0.15	12.08
45.90	0.27	12.08
45.92	0.14	12.08
45.95	0.16	12.09
45.98	0.30	12.09
46.00	0.12	12.08
46.03	0.09	12.08
46.06	0.21	12.09
46.08	0.27	12.08
46.11	-0.01	12.08
46.13	0.09	12.08
46.16	0.29	12.08
46.19	0.20	12.08
46.21	-0.07	12.08
46.24	0.30	12.08
46.27	0.32	12.08
46.29	0.08	12.08
46.32	0.09	12.08
46.35	0.31	12.08
46.37	0.29	12.08
46.40	0.02	12.08
46.42	0.10	12.08
46.45	0.34	12.08
46.48	0.20	12.08
46.50	0.02	12.08
46.53	0.18	12.09
46.56	0.30	12.08
46.58	0.13	12.08
46.61	0.03	12.08
46.64	0.27	12.08
46.66	0.29	12.07
46.69	0.12	12.08
46.71	0.25	12.08
46.74	0.08	12.08
46.77	0.24	12.08
46.79	0.23	12.08
46.82	0.09	12.08
46.85	0.17	12.08
46.87	0.29	12.09
46.90	0.10	12.08
46.92	0.17	12.09
46.95	0.24	12.08
46.98	0.20	12.07
47.00	0.33	12.08
47.03	0.01	12.08
47.06	0.26	12.08
47.08	0.28	12.07
47.11	0.22	12.08
47.14	-0.02	12.08
47.16	0.27	12.09
47.19	0.27	12.08
47.21	0.24	12.08
47.24	-0.01	12.08
47.27	0.26	12.08
47.29	0.43	12.08
47.32	0.03	12.08
47.35	0.17	12.09
47.37	0.41	12.08
47.40	0.31	12.07
47.43	0.06	12.08
47.45	0.36	12.08
47.48	0.17	12.07
47.50	0.32	12.08
47.53	0.10	12.09
47.56	0.16	12.09
47.58	0.22	12.08
47.61	0.28	12.09
47.64	0.00	12.08
47.66	0.22	12.08
47.69	0.35	12.09
47.71	0.09	12.09
47.74	0.34	12.08
47.77	0.17	12.08
47.79	0.29	12.08
47.82	0.27	12.08
47.85	0.15	12.08
47.87	0.05	12.08
47.90	0.51	12.09
47.93	0.09	12.08
47.95	0.16	12.08
47.98	0.17	12.09
48.00	0.29	12.08
48.03	0.20	12.08
48.06	0.04	12.10
48.08	0.18	12.09
48.11	0.40	12.09
48.14	0.13	12.08
48.16	-0.07	12.08
48.19	0.54	12.08
48.22	0.17	12.08
48.24	0.10	12.08
48.27	0.21	12.08
48.29	0.30	12.07
48.32	0.18	12.08
48.35	0.22	12.08
48.37	0.13	12.08
48.40	0.30	12.08
48.43	0.26	12.08
48.45	0.11	12.08
48.48	0.33	12.08
48.50	0.32	12.08
48.53	0.12	12.08
48.56	0.35	12.09
48.58	0.26	12.08
48.61	0.02	12.08
48.64	0.34	12.08
48.66	0.14	12.08
48.69	0.05	12.08
48.72	0.26	12.08
48.74	0.22	12.08
48.77	0.11	12.08
48.79	0.22	12.08
48.82	0.15	12.08
48.85	0.45	12.09
48.87	0.16	12.07
48.90	0.13	12.08
48.93	0.46	12.08
48.95	0.24	12.08
48.98	0.05	12.08
49.01	0.31	12.08
49.03	0.22	12.08
49.06	0.13	12.08
49.08	0.08	12.08
49.11	0.13	12.08
49.14	0.32	12.08
49.16	0.11	12.08
49.19	0.12	12.08
49.22	0.38	12.08
49.24	0.37	12.08
49.27	0.00	12.08
49.29	0.39	12.08
49.32	0.40	12.09
49.35	0.23	12.09
49.37	0.11	12.08
49.40	0.29	12.08
49.43	0.26	12.08
49.45	0.22	12.08
49.48	0.11	12.08
49.51	0.17	12.08
49.53	0.33	12.08
49.56	0.17	12.08
49.58	0.26	12.08
49.61	0.13	12.08
49.64	0.38	12.08
49.66	0.40	12.08
49.69	0.17	12.08
49.72	0.16	12.09
49.74	0.55	12.09
49.77	0.12	12.08
49.80	0.12	12.08
49.82	0.30	12.08
49.85	0.33	12.08
49.87	0.25	12.08
49.90	0.18	12.09
49.93	0.24	12.08
49.95	0.44	12.08
49.98	0.30	12.08
50.01	0.02	12.08
50.03	0.54	12.08
50.06	0.21	12.08
50.08	0.15	12.08
50.11	0.29	12.08
50.14	0.30	12.08
50.16	0.17	12.08
50.19	0.35	12.09
50.22	0.06	12.08
50.24	0.44	12.08
50.27	0.29	12.08
50.30	0.17	12.08
50.32	0.29	12.08
50.35	0.32	12.08
50.37	0.34	12.08
50.40	0.37	12.08
50.43	0.14	12.08
50.45	0.31	12.08
50.48	0.58	12.09
50.51	-0.08	12.08
50.53	0.29	12.08
50.56	0.36	12.08
50.59	0.28	12.08
50.61	0.08	12.08
50.64	0.32	12.08
50.66	0.24	12.08
50.69	0.46	12.07
50.72	0.13	12.08
50.74	0.24	12.08
50.77	0.61	12.07
50.80	0.34	12.08
50.82	0.15	12.08
50.85	0.49	12.08
50.87	0.37	12.08
50.90	0.07	12.08
50.93	0.33	12.08
50.95	0.20	12.08
50.98	0.43	12.09
51.01	0.12	12.08
51.03	0.18	12.08
51.06	0.28	12.08
51.09	0.40	12.08
51.11	0.06	12.07
51.14	0.40	12.08
51.16	0.28	12.08
51.19	0.31	12.08
51.22	0.39	12.08
51.24	0.08	12.08
51.27	0.40	12.08
51.30	0.49	12.09
51.32	0.18	12.07
51.35	0.15	12.08
51.38	0.40	12.09
51.40	0.17	12.09
51.43	0.28	12.08
51.45	0.09	12.08
51.48	0.34	12.08
51.51	0.40	12.07
51.53	0.18	12.08
51.56	0.09	12.08
51.59	0.60	12.08
51.61	0.22	12.08
51.64	0.05	12.08
51.66	0.45	12.08
51.69	0.40	12.08
51.72	0.27	12.07
51.74	0.07	12.08
51.77	0.34	12.08
51.80	0.44	12.08
51.82	0.21	12.08
51.85	0.00	12.08
51.88	0.57	12.08
51.90	0.32	12.08
51.93	0.11	12.08
51.95	0.22	12.08
51.98	0.43	12.07
52.01	0.31	12.08
52.03	0.18	12.08
52.06	0.07	12.08
52.09	0.37	12.08
52.11	0.39	12.08
52.14	-0.05	12.07
52.17	0.29	12.08
52.19	0.43	12.09
52.22	0.26	12.08
52.24	0.24	12.08
52.27	0.38	12.08
52.30	0.36	12.08
52.32	0.42	12.08
52.35	0.09	12.08
52.38	0.26	12.08
52.40	0.44	12.08
52.43	0.13	12.08
52.45	0.08	12.08
52.48	0.26	12.08
52.51	0.35	12.08
52.53	0.17	12.08
52.56	0.18	12.08
52.59	0.25	12.08
52.61	0.50	12.09
52.64	0.09	12.09
52.67	0.18	12.09
52.69	0.44	12.08
52.72	0.27	12.08
52.74	0.15	12.08
52.77	0.28	12.09
52.80	0.22	12.07
52.82	0.32	12.08
52.85	0.29	12.08
52.88	0.05	12.08
52.90	0.41	12.09
52.93	0.37	12.08
52.95	0.16	12.07
52.98	0.10	12.08
53.01	0.32	12.08
53.03	0.42	12.09
53.06	0.18	12.08
53.09	0.05	12.08
53.11	0.47	12.09
53.14	0.36	12.08
53.17	0.02	12.08
53.19	0.10	12.08
53.22	0.45	12.07
53.24	0.37	12.07
53.27	0.07	12.08
53.30	0.25	12.08
53.32	0.44	12.08
53.35	0.31	12.08
53.38	0.03	12.08
53.40	0.25	12.08
53.43	0.52	12.08
53.46	0.13	12.08
53.48	0.03	12.08
53.51	0.37	12.07
53.53	0.26	12.08
53.56	0.21	12.08
53.59	0.06	12.08
53.61	0.24	12.07
53.64	0.46	12.09
53.67	0.22	12.07
53.69	0.06	12.08
53.72	0.40	12.08
53.74	0.33	12.08
53.77	0.29	12.08
53.80	0.18	12.08
53.82	0.22	12.08
53.85	0.41	12.09
53.88	0.13	12.08
53.90	-0.00	12.08
53.93	0.36	12.08
53.96	0.30	12.08
53.98	0.04	12.08
54.01	0.21	12.08
54.03	0.31	12.07
54.06	0.29	12.08
54.09	0.21	12.07
54.11	0.20	12.08
54.14	0.50	12.08
54.17	0.37	12.09
54.19	-0.03	12.08
54.22	0.42	12.08
54.25	0.34	12.08
54.27	0.15	12.08
54.30	0.17	12.09
54.32	0.20	12.08
54.35	0.39	12.08
54.38	0.19	12.08
54.40	0.04	12.08
54.43	0.30	12.07
54.46	0.34	12.08
54.48	0.13	12.08
54.51	0.21	12.08
54.53	0.34	12.08
54.56	0.39	12.08
54.59	0.31	12.08
54.61	0.13	12.08
54.64	0.24	12.08
54.67	0.45	12.08
54.69	0.11	12.08
54.72	0.12	12.08
54.75	0.32	12.08
54.77	0.35	12.08
54.80	0.16	12.07
54.82	0.11	12.08
54.85	0.34	12.08
54.88	0.44	12.08
54.90	0.08	12.08
54.93	0.03	12.08
54.96	0.45	12.08
54.98	0.27	12.08
55.01	0.09	12.08
55.04	0.18	12.08
55.06	0.42	12.08
55.09	0.35	12.08
55.11	0.08	12.08
55.14	0.25	12.08
55.17	0.46	12.08
55.19	0.19	12.08
55.22	0.06	12.08
55.25	0.27	12.08
55.27	0.30	12.08
55.30	0.21	12.09
55.32	0.08	12.08
55.35	0.22	12.08
55.38	0.30	12.08
55.40	0.34	12.08
55.43	0.17	12.08
55.46	0.27	12.08
55.48	0.39	12.08
55.51	0.30	12.08
55.54	0.16	12.09
55.56	0.27	12.09
55.59	0.38	12.08
55.61	0.18	12.08
55.64	0.11	12.08
55.67	0.27	12.08
55.69	0.42	12.08
55.72	0.04	12.08
55.75	0.14	12.08
55.77	0.29	12.08
55.80	0.39	12.08
55.83	0.05	12.08
55.85	0.13	12.08
55.88	0.40	12.08
55.90	0.36	12.08
55.93	0.07	12.08
55.96	0.15	12.08
55.98	0.47	12.08
56.01	0.33	12.08
56.04	-0.02	12.08
56.06	0.21	12.08
56.09	0.39	12.08
56.11	0.27	12.09
56.14	0.12	12.08
56.17	0.18	12.08
56.19	0.36	12.08
56.22	0.20	12.08
56.25	0.10	12.08
56.27	0.20	12.08
56.30	0.40	12.08
56.33	0.22	12.08
56.35	0.11	12.08
56.38	0.31	12.08
56.40	0.40	12.08
56.43	0.29	12.08
56.46	0.13	12.08
56.48	0.36	12.08
56.51	0.37	12.08
56.54	0.16	12.08
56.56	0.04	12.08
56.59	0.29	12.08
56.62	0.43	12.08
56.64	0.22	12.07
56.67	0.05	12.09
56.69	0.31	12.08
56.72	0.42	12.08
56.75	0.06	12.08
56.77	0.12	12.08
56.80	0.39	12.08
56.83	0.46	12.08
56.85	0.11	12.08
56.88	0.25	12.08
56.90	0.34	12.08
56.93	0.43	12.08
56.96	0.23	12.08
56.98	0.17	12.08
57.01	0.39	12.08
57.04	0.33	12.09
57.06	0.05	12.08
57.09	0.14	12.08
57.12	0.30	12.09
57.14	0.19	12.08
57.17	0.15	12.08
57.19	0.09	12.08
57.22	0.39	12.08
57.25	0.34	12.08
57.27	0.09	12.08
57.30	0.35	12.08
57.33	0.47	12.08
57.35	0.38	12.08
57.38	0.19	12.08
57.41	0.27	12.09
57.43	0.48	12.08
57.46	0.24	12.08
57.48	-0.07	12.08
57.51	0.33	12.09
57.54	0.38	12.08
57.56	0.17	12.09
57.59	-0.03	12.08
57.62	0.45	12.09
57.64	0.40	12.08
57.67	0.21	12.09
57.69	0.23	12.07
57.72	0.42	12.08
57.75	0.46	12.08
57.77	0.15	12.08
57.80	0.27	12.08
57.83	0.43	12.08
57.85	0.45	12.08
57.88	0.22	12.08
57.91	0.22	12.08
57.93	0.44	12.09
57.96	0.30	12.08
57.98	-0.04	12.09
58.01	0.24	12.08
58.04	0.37	12.09
58.06	0.23	12.07
58.09	0.09	12.08
58.12	0.23	12.07
58.14	0.48	12.08
58.17	0.48	12.08
58.20	0.15	12.08
58.22	0.38	12.08
58.25	0.68	12.08
58.27	0.30	12.07
58.30	0.15	12.08
58.33	0.20	12.08
58.35	0.48	12.08
58.38	0.21	12.07
58.41	0.00	12.08
58.43	0.35	12.09
58.46	0.49	12.08
58.48	0.16	12.08
58.51	0.17	12.08
58.54	0.39	12.08
58.56	0.44	12.08
58.59	0.37	12.09
58.62	0.14	12.08
58.64	0.44	12.08
58.67	0.53	12.08
58.70	0.27	12.08
58.72	0.16	12.08
58.75	0.60	12.08
58.77	0.40	12.08
58.80	0.18	12.08
58.83	0.21	12.07
58.85	0.33	12.08
58.88	0.37	12.08
58.91	0.13	12.08
58.93	0.05	12.08
58.96	0.39	12.08
58.99	0.44	12.08
59.01	0.12	12.08
59.04	0.22	12.08
59.06	0.56	12.09
59.09	0.61	12.08
59.12	0.11	12.08
59.14	0.37	12.09
59.17	0.54	12.08
59.20	0.32	12.08
59.22	-0.02	12.08
59.25	0.29	12.08
59.27	0.40	12.08
59.30	0.07	12.08
59.33	0.22	12.08
59.35	0.19	12.07
59.38	0.40	12.08
59.41	0.31	12.08
59.43	0.19	12.09
59.46	0.49	12.08
59.49	0.54	12.08
59.51	0.21	12.08
59.54	0.26	12.08
59.56	0.40	12.08
59.59	0.32	12.09
59.62	0.16	12.08
59.64	0.14	12.08
59.67	0.35	12.09
59.70	0.42	12.08
59.72	0.09	12.08
59.75	0.13	12.07
59.78	0.44	12.08
59.80	0.36	12.07
59.83	0.25	12.08
59.85	0.04	12.08
59.88	0.46	12.08
59.91	0.45	12.08
59.93	0.02	12.08
59.96	0.26	12.09
59.99	0.54	12.08
60.01	0.44	12.08
60.04	0.09	12.08
60.06	0.30	12.09
60.09	0.51	12.08
60.12	0.29	12.08
60.14	-0.00	12.08
60.17	0.28	12.08
60.20	0.53	12.08
60.22	0.25	12.08
60.25	-0.03	12.08
60.28	0.32	12.09
60.30	0.49	12.08
60.33	0.24	12.08
60.35	0.13	12.08
60.38	0.52	12.09
60.41	0.42	12.08
60.43	0.17	12.08
60.46	0.36	12.08
60.49	0.37	12.08
60.51	0.31	12.08
60.54	0.24	12.08
60.57	0.18	12.08
60.59	0.27	12.09
60.62	0.43	12.08
60.64	0.01	12.08
60.67	0.15	12.08
60.70	0.37	12.08
60.72	0.40	12.08
60.75	0.12	12.08
60.78	0.09	12.08
60.80	0.53	12.08
60.83	0.40	12.08
60.85	0.14	12.08
60.88	0.28	12.09
60.91	0.51	12.08
60.93	0.31	12.07
60.96	0.11	12.08
60.99	0.03	12.08
61.01	0.48	12.08
61.04	0.19	12.08
61.07	0.03	12.08
61.09	0.22	12.08
61.12	0.47	12.08
61.14	0.26	12.08
61.17	0.02	12.08
